LATITUDE,LATITUDENAME,LONGITUD,LONGITUDNAME
34.877625,34.877625,-87.53623611,-87.53623611
32.84231111,32.84231111,-85.77485278,-85.77485278
32.49742222,32.49742222,-85.02007778,-85.02007778
33.39258889,33.39258889,-86.80648333,-86.80648333
34.62673889,34.62673889,-85.97542778,-85.97542778
30.65475833,30.65475833,-87.91194722,-87.91194722
31.25410556,31.25410556,-87.04397778,-87.04397778
33.72565,33.72565,-85.87718333,-85.87718333
33.96945278,33.96945278,-86.40543333,-86.40543333
33.06909167,33.06909167,-85.49071944,-85.49071944
34.54598333,34.54598333,-86.93200556,-86.93200556
34.74196667,34.74196667,-86.60048611,-86.60048611
34.84375,34.84375,-87.64636944,-87.64636944
33.9964,33.9964,-86.86057778,-86.86057778
30.85523333,30.85523333,-88.07256111,-88.07256111
33.23550833,33.23550833,-86.80533333,-86.80533333
34.68056944,34.68056944,-85.58426667,-85.58426667
33.54473611,33.54473611,-86.59306111,-86.59306111
30.59691667,30.59691667,-88.15346667,-88.15346667
33.52087222,33.52087222,-86.81475278,-86.81475278
30.55764722,30.55764722,-88.20528889,-88.20528889
30.49671944,30.49671944,-88.33305833,-88.33305833
33.175525,33.175525,-87.40026667,-87.40026667
33.59649444,33.59649444,-86.37694167,-86.37694167
34.28402778,34.28402778,-86.90480833,-86.90480833
33.52122778,33.52122778,-86.82593056,-86.82593056
30.63695556,30.63695556,-88.09528889,-88.09528889
33.59716667,33.59716667,-86.89134167,-86.89134167
33.22281111,33.22281111,-87.17944444,-87.17944444
33.34067222,33.34067222,-87.02091667,-87.02091667
33.55961944,33.55961944,-86.73916111,-86.73916111
33.51151944,33.51151944,-86.82094444,-86.82094444
33.52130556,33.52130556,-86.81429722,-86.81429722
33.51209444,33.51209444,-86.87548889,-86.87548889
33.42619722,33.42619722,-86.70472222,-86.70472222
32.42451667,32.42451667,-86.36027222,-86.36027222
33.28962778,33.28962778,-87.57020833,-87.57020833
33.50513611,33.50513611,-86.85987778,-86.85987778
33.38648333,33.38648333,-85.35271389,-85.35271389
34.84587778,34.84587778,-87.37943889,-87.37943889
32.48125,32.48125,-86.20092778,-86.20092778
34.89658889,34.89658889,-86.75595833,-86.75595833
33.60173889,33.60173889,-85.82938056,-85.82938056
30.24895,30.24895,-87.76698611,-87.76698611
33.21865278,33.21865278,-87.69880833,-87.69880833
33.93038611,33.93038611,-86.31388333,-86.31388333
32.35872778,32.35872778,-86.26480833,-86.26480833
33.70413889,33.70413889,-85.83256944,-85.83256944
31.02073056,31.02073056,-85.10806389,-85.10806389
33.73776944,33.73776944,-86.10273333,-86.10273333
34.87081944,34.87081944,-87.69221944,-87.69221944
30.54631667,30.54631667,-87.889225,-87.889225
33.51883333,33.51883333,-87.64870278,-87.64870278
88.8888,Not Available,888.8888,Not Available
30.36060556,30.36060556,-88.11597222,-88.11597222
32.05345278,32.05345278,-87.73684167,-87.73684167
32.84343889,32.84343889,-85.96011667,-85.96011667
34.15547222,34.15547222,-85.655375,-85.655375
33.625025,33.625025,-86.682275,-86.682275
34.65101667,34.65101667,-85.94316111,-85.94316111
32.63334444,32.63334444,-85.43090556,-85.43090556
33.50683889,33.50683889,-86.83626667,-86.83626667
33.33021111,33.33021111,-85.31930833,-85.31930833
33.79804722,33.79804722,-86.24220833,-86.24220833
32.29343056,32.29343056,-85.69169444,-85.69169444
31.98660278,31.98660278,-88.25724167,-88.25724167
32.70205833,32.70205833,-88.1671,-88.1671
31.24545,31.24545,-85.77659444,-85.77659444
32.45077778,32.45077778,-88.13983333,-88.13983333
33.24764722,33.24764722,-86.33173333,-86.33173333
33.94588333,33.94588333,-87.21586944,-87.21586944
34.74841944,34.74841944,-86.69222222,-86.69222222
33.28153611,33.28153611,-85.99541667,-85.99541667
31.33565833,31.33565833,-85.60488889,-85.60488889
33.20605833,33.20605833,-86.58444444,-86.58444444
33.36126389,33.36126389,-86.97235,-86.97235
32.92246667,32.92246667,-85.41567222,-85.41567222
34.712075,34.712075,-86.61209722,-86.61209722
33.24718611,33.24718611,-86.303725,-86.303725
32.29240833,32.29240833,-85.00698611,-85.00698611
30.99656389,30.99656389,-87.65152778,-87.65152778
32.80196667,32.80196667,-86.87919444,-86.87919444
33.82008889,33.82008889,-85.90743333,-85.90743333
33.13063889,33.13063889,-86.27448056,-86.27448056
33.71748889,33.71748889,-85.86785,-85.86785
34.66630556,34.66630556,-86.53000278,-86.53000278
31.73747222,31.73747222,-86.238875,-86.238875
33.35559167,33.35559167,-86.84328056,-86.84328056
34.82938889,34.82938889,-86.55433889,-86.55433889
32.14626944,32.14626944,-85.69746944,-85.69746944
32.06406944,32.06406944,-86.05503056,-86.05503056
31.30173611,31.30173611,-88.36489167,-88.36489167
33.34630833,33.34630833,-86.44903611,-86.44903611
31.22473611,31.22473611,-85.61348333,-85.61348333
32.40129167,32.40129167,-85.73715,-85.73715
32.44371389,32.44371389,-86.92350833,-86.92350833
32.36845278,32.36845278,-86.27095556,-86.27095556
34.14249722,34.14249722,-86.74184444,-86.74184444
31.96268889,31.96268889,-85.11803889,-85.11803889
31.15023056,31.15023056,-85.95523611,-85.95523611
32.14565,32.14565,-85.55918889,-85.55918889
31.61098333,31.61098333,-85.95004444,-85.95004444
33.55791667,33.55791667,-88.19454167,-88.19454167
34.63342778,34.63342778,-85.74213056,-85.74213056
31.01164444,31.01164444,-88.17186389,-88.17186389
32.41816389,32.41816389,-85.71545,-85.71545
31.20675833,31.20675833,-85.62560833,-85.62560833
32.38213056,32.38213056,-87.71999722,-87.71999722
33.71381944,33.71381944,-85.84405556,-85.84405556
33.703225,33.703225,-88.12883611,-88.12883611
32.32697778,32.32697778,-86.26823333,-86.26823333
31.67390556,31.67390556,-85.82530278,-85.82530278
33.33970556,33.33970556,-87.60828889,-87.60828889
32.666375,32.666375,-85.79513056,-85.79513056
34.19599167,34.19599167,-86.96921389,-86.96921389
32.32668611,32.32668611,-86.33122222,-86.33122222
34.8556,34.8556,-86.50921667,-86.50921667
32.84658889,32.84658889,-85.21601667,-85.21601667
32.22598611,32.22598611,-87.40114722,-87.40114722
30.69648611,30.69648611,-88.11463611,-88.11463611
34.93341944,34.93341944,-87.13540556,-87.13540556
32.52446667,32.52446667,-86.98175278,-86.98175278
33.631325,33.631325,-85.81577778,-85.81577778
32.47345278,32.47345278,-85.69280833,-85.69280833
33.97943056,33.97943056,-85.52350833,-85.52350833
31.16145833,31.16145833,-87.55150833,-87.55150833
31.09646944,31.09646944,-87.08241944,-87.08241944
33.87448889,33.87448889,-86.65496667,-86.65496667
32.49420556,32.49420556,-88.36610278,-88.36610278
33.65011389,33.65011389,-85.71823889,-85.71823889
30.25603611,30.25603611,-87.64104722,-87.64104722
33.603825,33.603825,-85.78615,-85.78615
32.72818056,32.72818056,-85.23381944,-85.23381944
31.72035833,31.72035833,-85.26771667,-85.26771667
33.08368333,33.08368333,-86.73578889,-86.73578889
32.42115833,32.42115833,-87.01980278,-87.01980278
33.27357778,33.27357778,-87.62020278,-87.62020278
33.45609722,33.45609722,-86.78605556,-86.78605556
33.50354722,33.50354722,-86.81112778,-86.81112778
32.60284444,32.60284444,-85.52328056,-85.52328056
30.97539167,30.97539167,-88.02689167,-88.02689167
32.36597778,32.36597778,-86.32711944,-86.32711944
33.30525833,33.30525833,-86.79031111,-86.79031111
33.16853611,33.16853611,-87.55661944,-87.55661944
33.34848056,33.34848056,-87.02056667,-87.02056667
33.39006944,33.39006944,-86.98608611,-86.98608611
30.66182778,30.66182778,-88.12650556,-88.12650556
33.49513333,33.49513333,-86.91443056,-86.91443056
30.61415,30.61415,-87.57322778,-87.57322778
33.55042778,33.55042778,-86.74583611,-86.74583611
33.33398611,33.33398611,-86.77938056,-86.77938056
34.17559444,34.17559444,-85.96459167,-85.96459167
33.57756944,33.57756944,-86.00398889,-86.00398889
34.71947222,34.71947222,-86.62755556,-86.62755556
33.55872222,33.55872222,-86.73154444,-86.73154444
33.53202222,33.53202222,-86.79961944,-86.79961944
33.45463889,33.45463889,-86.89731389,-86.89731389
34.54442222,34.54442222,-86.42764167,-86.42764167
30.61026944,30.61026944,-88.22492778,-88.22492778
31.29830556,31.29830556,-85.791075,-85.791075
34.58713889,34.58713889,-87.03503611,-87.03503611
31.55009722,31.55009722,-87.92776111,-87.92776111
30.35552778,30.35552778,-87.74094444,-87.74094444
33.50600833,33.50600833,-86.81101944,-86.81101944
34.70083333,34.70083333,-86.81766667,-86.81766667
32.57745833,32.57745833,-85.75910556,-85.75910556
31.04700556,31.04700556,-85.68079722,-85.68079722
32.43125833,32.43125833,-87.02950278,-87.02950278
31.35271667,31.35271667,-85.4775,-85.4775
32.41414722,32.41414722,-85.03875556,-85.03875556
33.60356389,33.60356389,-85.99527778,-85.99527778
31.09514167,31.09514167,-85.56285833,-85.56285833
31.03499722,31.03499722,-85.53596111,-85.53596111
32.21542778,32.21542778,-85.91170278,-85.91170278
32.81335833,32.81335833,-85.71044722,-85.71044722
32.21536944,32.21536944,-85.36796111,-85.36796111
33.271825,33.271825,-87.61752778,-87.61752778
33.47046389,33.47046389,-86.11048333,-86.11048333
34.83709167,34.83709167,-87.07998611,-87.07998611
32.47480556,32.47480556,-86.44572222,-86.44572222
34.56194167,34.56194167,-86.9725,-86.9725
34.95077222,34.95077222,-87.68608611,-87.68608611
32.32683889,32.32683889,-86.30728056,-86.30728056
32.30345833,32.30345833,-86.20901944,-86.20901944
33.82425833,33.82425833,-85.81258611,-85.81258611
34.5652,34.5652,-86.16025,-86.16025
33.92425833,33.92425833,-88.15011667,-88.15011667
33.23978889,33.23978889,-86.55436944,-86.55436944
31.31274444,31.31274444,-85.97944167,-85.97944167
33.41881944,33.41881944,-86.98181667,-86.98181667
33.94959167,33.94959167,-85.94795556,-85.94795556
34.71418611,34.71418611,-85.75062778,-85.75062778
34.94023333,34.94023333,-86.42320833,-86.42320833
31.02483889,31.02483889,-87.46308056,-87.46308056
34.28598611,34.28598611,-88.06469167,-88.06469167
33.60033611,33.60033611,-86.11580833,-86.11580833
33.11011667,33.11011667,-86.23283611,-86.23283611
32.42377222,32.42377222,-86.22695278,-86.22695278
33.30253333,33.30253333,-85.547375,-85.547375
33.94849722,33.94849722,-87.04236944,-87.04236944
33.83252222,33.83252222,-86.24764444,-86.24764444
31.17181667,31.17181667,-85.40215556,-85.40215556
33.49449167,33.49449167,-86.83264444,-86.83264444
34.617525,34.617525,-86.28938611,-86.28938611
34.72926389,34.72926389,-87.69489444,-87.69489444
33.65325556,33.65325556,-86.65856111,-86.65856111
32.9677,32.9677,-86.00973611,-86.00973611
32.38531389,32.38531389,-86.20997778,-86.20997778
34.8397,34.8397,-87.63585833,-87.63585833
30.67426111,30.67426111,-88.12663333,-88.12663333
33.224925,33.224925,-87.60191944,-87.60191944
30.69195,30.69195,-88.08114722,-88.08114722
34.03590556,34.03590556,-85.96184444,-85.96184444
32.32723611,32.32723611,-86.25007778,-86.25007778
34.57800556,34.57800556,-86.978525,-86.978525
33.52799722,33.52799722,-86.85044722,-86.85044722
30.93836944,30.93836944,-88.134525,-88.134525
30.44796667,30.44796667,-88.16703611,-88.16703611
32.59341944,32.59341944,-86.306625,-86.306625
33.27404722,33.27404722,-87.75709722,-87.75709722
32.59488611,32.59488611,-85.62363889,-85.62363889
32.57423611,32.57423611,-86.59536667,-86.59536667
34.23401389,34.23401389,-86.92385556,-86.92385556
30.30326389,30.30326389,-87.52258889,-87.52258889
34.73254444,34.73254444,-87.01131667,-87.01131667
34.47853889,34.47853889,-86.89075833,-86.89075833
30.85686944,30.85686944,-87.81369722,-87.81369722
31.64643889,31.64643889,-85.27025556,-85.27025556
34.7646,34.7646,-86.69776389,-86.69776389
32.62041944,32.62041944,-86.60446944,-86.60446944
34.04941667,34.04941667,-86.57688611,-86.57688611
31.42426944,31.42426944,-88.02696944,-88.02696944
31.78335556,31.78335556,-86.64065833,-86.64065833
31.60738333,31.60738333,-87.62943333,-87.62943333
31.14713611,31.14713611,-85.33318889,-85.33318889
32.27181389,32.27181389,-86.73970556,-86.73970556
33.54225833,33.54225833,-86.73546667,-86.73546667
32.3098,32.3098,-86.33525278,-86.33525278
30.94759167,30.94759167,-87.86171389,-87.86171389
33.33396111,33.33396111,-87.66274167,-87.66274167
34.54863889,34.54863889,-86.58665278,-86.58665278
33.9819,33.9819,-87.350475,-87.350475
34.64969167,34.64969167,-87.65442222,-87.65442222
33.280875,33.280875,-87.0286,-87.0286
31.25396667,31.25396667,-85.43004722,-85.43004722
30.66491389,30.66491389,-88.09139722,-88.09139722
32.29545278,32.29545278,-85.00778056,-85.00778056
34.03770278,34.03770278,-86.01895,-86.01895
33.45132778,33.45132778,-86.05740833,-86.05740833
34.53173333,34.53173333,-86.24121111,-86.24121111
31.277525,31.277525,-87.02506667,-87.02506667
30.43600278,30.43600278,-87.69786667,-87.69786667
33.64441667,33.64441667,-86.74748889,-86.74748889
34.8637,34.8637,-86.85049722,-86.85049722
33.16911944,33.16911944,-87.15266389,-87.15266389
33.35684444,33.35684444,-86.94540556,-86.94540556
31.95036111,31.95036111,-86.47681944,-86.47681944
34.04423611,34.04423611,-86.60374722,-86.60374722
33.52100833,33.52100833,-86.77439722,-86.77439722
33.62956944,33.62956944,-86.65865833,-86.65865833
31.80610833,31.80610833,-85.98841111,-85.98841111
33.54349722,33.54349722,-86.76805833,-86.76805833
33.20623889,33.20623889,-87.50939444,-87.50939444
33.65109722,33.65109722,-86.67971944,-86.67971944
30.747475,30.747475,-87.79386667,-87.79386667
31.03445833,31.03445833,-85.33240278,-85.33240278
33.56105,33.56105,-86.89263056,-86.89263056
33.59494722,33.59494722,-85.84296944,-85.84296944
33.54386389,33.54386389,-86.76139722,-86.76139722
34.24999167,34.24999167,-87.01691944,-87.01691944
30.75163056,30.75163056,-88.22561667,-88.22561667
33.51880833,33.51880833,-86.22034167,-86.22034167
33.63128611,33.63128611,-86.78028889,-86.78028889
30.89709444,30.89709444,-88.12390278,-88.12390278
32.05621389,32.05621389,-86.06084444,-86.06084444
33.55166667,33.55166667,-86.26354167,-86.26354167
34.92844167,34.92844167,-87.53145833,-87.53145833
34.01951667,34.01951667,-87.69718333,-87.69718333
30.26959167,30.26959167,-87.58640833,-87.58640833
34.32047222,34.32047222,-86.20500278,-86.20500278
30.70158333,30.70158333,-88.11645556,-88.11645556
34.44983611,34.44983611,-86.94542778,-86.94542778
31.29831667,31.29831667,-87.03813889,-87.03813889
33.17492778,33.17492778,-86.30925556,-86.30925556
32.45682778,32.45682778,-85.18708333,-85.18708333
32.2169,32.2169,-86.08969444,-86.08969444
31.83803611,31.83803611,-86.87911667,-86.87911667
34.79098889,34.79098889,-86.66711944,-86.66711944
32.431575,32.431575,-86.44806944,-86.44806944
32.4602,32.4602,-86.38780278,-86.38780278
34.51011667,34.51011667,-87.73427778,-87.73427778
33.47749722,33.47749722,-86.92658333,-86.92658333
34.25307778,34.25307778,-86.97218056,-86.97218056
34.96991111,34.96991111,-87.73168056,-87.73168056
33.66863056,33.66863056,-86.53892778,-86.53892778
33.93212222,33.93212222,-87.49696944,-87.49696944
32.42121111,32.42121111,-87.53407778,-87.53407778
31.31590833,31.31590833,-85.5797,-85.5797
32.42854444,32.42854444,-85.25109722,-85.25109722
34.61946944,34.61946944,-87.03952222,-87.03952222
34.50448889,34.50448889,-87.71245,-87.71245
32.57507222,32.57507222,-85.477825,-85.477825
31.26938611,31.26938611,-85.465775,-85.465775
31.22504722,31.22504722,-85.36033611,-85.36033611
34.41158889,34.41158889,-86.46253889,-86.46253889
34.75446667,34.75446667,-86.559575,-86.559575
32.430725,32.430725,-86.51148333,-86.51148333
33.65459444,33.65459444,-85.86395833,-85.86395833
33.50314167,33.50314167,-86.892225,-86.892225
32.32662222,32.32662222,-86.29925833,-86.29925833
32.3322,32.3322,-86.20361944,-86.20361944
33.504875,33.504875,-86.82509722,-86.82509722
62.02305556,62.02305556,-149.2833306,-149.28333056
61.14358889,61.14358889,-149.8643417,-149.86434167
61.65352778,61.65352778,-149.9033778,-149.90337778
61.59923611,61.59923611,-149.2086889,-149.20868889
62.87699167,62.87699167,-149.8328028,-149.83280278
77.7777,Not Reported,777.7777,Not Reported
64.85508889,64.85508889,-147.7618111,-147.76181111
60.50408889,60.50408889,-150.9560167,-150.95601667
60.96900278,60.96900278,-149.4486028,-149.44860278
61.57771389,61.57771389,-149.14035,-149.14035
60.63095,60.63095,-149.5143417,-149.51434167
61.19530833,61.19530833,-149.7501139,-149.75011389
62.10096944,62.10096944,-163.6049444,-163.60494444
60.73772222,60.73772222,-151.2207361,-151.22073611
64.885525,64.885525,-147.7775389,-147.77753889
61.17288056,61.17288056,-149.9134778,-149.91347778
61.60621944,61.60621944,-149.4127056,-149.41270556
64.62265833,64.62265833,-165.3046028,-165.30460278
60.84864444,60.84864444,-148.9950972,-148.99509722
64.83839167,64.83839167,-147.8376028,-147.83760278
64.86983056,64.86983056,-147.0519972,-147.05199722
65.15336111,65.15336111,-147.9322278,-147.93222778
63.51641944,63.51641944,-162.283575,-162.283575
56.54127778,56.54127778,-132.6752417,-132.67524167
61.58579444,61.58579444,-149.7465083,-149.74650833
65.57098333,65.57098333,-144.8793194,-144.87931944
64.72533611,64.72533611,-148.4616556,-148.46165556
61.18070556,61.18070556,-149.8858472,-149.88584722
61.59178333,61.59178333,-149.0418222,-149.04182222
61.31611389,61.31611389,-149.5709333,-149.57093333
61.79428056,61.79428056,-145.0690861,-145.06908611
61.41245833,61.41245833,-149.4335167,-149.43351667
64.84630556,64.84630556,-147.8707778,-147.87077778
55.68897222,55.68897222,-132.6724778,-132.67247778
61.19174444,61.19174444,-149.8830611,-149.88306111
60.72313056,60.72313056,-151.3235861,-151.32358611
61.59943333,61.59943333,-149.0449278,-149.04492778
61.13615556,61.13615556,-149.8557667,-149.85576667
65.964775,65.964775,-161.2689194,-161.26891944
61.18075556,61.18075556,-149.8266361,-149.82663611
64.76513611,64.76513611,-147.3758917,-147.37589167
64.97718333,64.97718333,-147.8522778,-147.85227778
61.18090833,61.18090833,-149.8266778,-149.82667778
64.85661944,64.85661944,-147.9226917,-147.92269167
61.58254167,61.58254167,-149.6373306,-149.63733056
61.20977778,61.20977778,-149.7937889,-149.79378889
60.72793333,60.72793333,-149.3084083,-149.30840833
60.98003333,60.98003333,-149.4833028,-149.48330278
60.93541111,60.93541111,-149.1586139,-149.15861389
61.57274167,61.57274167,-149.6627111,-149.66271111
55.35628056,55.35628056,-131.6940028,-131.69400278
61.17680556,61.17680556,-150.0097139,-150.00971389
61.09591111,61.09591111,-146.1983778,-146.19837778
33.40306944,33.40306944,-112.0471944,-112.04719444
32.31210556,32.31210556,-111.0120167,-111.01201667
36.74675278,36.74675278,-111.7492139,-111.74921389
33.37192222,33.37192222,-112.1897139,-112.18971389
36.38883333,36.38883333,-109.6105861,-109.61058611
33.49431389,33.49431389,-112.2355667,-112.23556667
32.29489167,32.29489167,-110.7730306,-110.77303056
33.56611944,33.56611944,-111.7082972,-111.70829722
34.54843611,34.54843611,-112.4004611,-112.40046111
32.13503333,32.13503333,-111.0288361,-111.02883611
35.19917778,35.19917778,-114.0333389,-114.03333889
34.25710833,34.25710833,-110.0185528,-110.01855278
32.17705556,32.17705556,-110.9437583,-110.94375833
33.28253889,33.28253889,-111.1658,-111.1658
33.45181667,33.45181667,-111.7726222,-111.77262222
